,0
0,20.11859999948838
1,20.11859999948838
2,20.11859999948838
3,20.11859999948838
4,20.11859999948838
5,20.11859999948838
6,20.11859999948838
7,20.11859999948838
8,20.11859999948838
9,20.11859999948838
10,20.11859999948838
11,20.11859999948838
12,20.11859999948838
13,20.11859999948838
14,20.11859999948838
15,20.11859999948838
16,20.11859999948838
17,20.11859999948838
18,20.11859999948838
19,20.11859999948838
20,20.11859999948838
21,20.11859999948838
22,20.11859999948838
23,20.11859999948838
24,20.11859999948838
25,20.11859999948838
26,20.11859999948838
27,20.11859999948838
28,20.11859999948838
29,20.11859999948838
30,20.11859999948838
31,20.11859999948838
32,20.11859999948838
33,20.11859999948838
34,20.11859999948838
35,20.11859999948838
36,20.11859999948838
37,20.11859999948838
38,20.11859999948838
39,20.11859999948838
40,20.11859999948838
41,20.11859999948838
42,20.11859999948838
43,20.11859999948838
44,20.11859999948838
45,20.11859999948838
46,20.11859999948838
47,20.11859999948838
48,20.11859999948838
49,20.11859999948838
50,20.11859999948838
51,20.11859999948838
52,20.11859999948838
53,20.11859999948838
54,20.11859999948838
55,20.11859999948838
56,20.11859999948838
57,20.11859999948838
58,20.11859999948838
59,20.11859999948838
60,20.11859999948838
61,20.11859999948838
62,20.11859999948838
63,20.11859999948838
64,20.11859999948838
65,20.11859999948838
66,20.11859999948838
67,20.11859999948838
68,20.11859999948838
69,20.11859999948838
70,20.11859999948838
71,20.11859999948838
72,20.11859999948838
73,20.11859999948838
74,20.11859999948838
75,20.11859999948838
76,20.11859999948838
77,20.11859999948838
78,20.11859999948838
79,20.11859999948838
80,20.11859999948838
81,20.11859999948838
82,20.11859999948838
83,20.11859999948838
84,20.11859999948838
85,20.11859999948838
86,20.11859999948838
87,20.11859999948838
88,20.11859999948838
89,20.11859999948838
90,20.11859999948838
91,20.11859999948838
92,20.11859999948838
93,20.11859999948838
94,20.11859999948838
95,20.11859999948838
96,20.11859999948838
97,20.11859999948838
98,20.11859999948838
99,20.11859999948838
100,20.11859999948838
101,20.11859999948838
102,20.11859999948838
103,20.11859999948838
104,20.11859999948838
105,20.11859999948838
106,20.11859999948838
107,20.11859999948838
108,20.11859999948838
109,20.11859999948838
110,20.11859999948838
111,20.11859999948838
112,20.11859999948838
113,20.11859999948838
114,20.11859999948838
115,20.11859999948838
116,20.11859999948838
117,20.11859999948838
118,20.11859999948838
119,20.11859999948838
120,20.11859999948838
121,20.11859999948838
122,20.11859999948838
123,20.11859999948838
124,20.11859999948838
125,20.11859999948838
126,20.11859999948838
127,20.11859999948838
128,20.11859999948838
129,20.11859999948838
130,20.11859999948838
131,20.11859999948838
132,20.11859999948838
133,20.11859999948838
134,20.11859999948838
135,20.11859999948838
136,20.11859999948838
137,20.11859999948838
138,20.11859999948838
139,20.11859999948838
140,20.11859999948838
141,20.11859999948838
142,20.11859999948838
143,20.11859999948838
