,0
0,1666.8171837925092
1,983.4589935397526
2,596.5993530203486
3,1056.887638042694
4,607.3929276744989
5,483.40835050829537
6,661.612186179695
7,411.2679012766002
8,381.00193680319865
9,353.35890084441337
10,686.9444046863875
11,764.7602914871791
12,923.4077864746874
13,491.9929327925741
14,2704.06566627178
15,679.5124927899224
16,768.2763320359074
17,3360.0285871149586
18,1077.3050582918695
19,1046.1254134065691
20,523.5090925470658
21,837.1882289807886
22,3715.4920528997445
23,254.79603225211332
24,828.3251343536277
25,2.151730530809868
26,804.6253726673642
27,679.5180460369384
28,1002.6580422789118
29,75.3996730233561
30,1899.235721314236
31,1223.9676914614063
32,330.14303120679057
33,2105.3790743257846
34,445.9095966061292
35,3812.991512491123
36,511.04962479967503
37,820.4830564990366
38,598.1074751199192
39,3453.586412725369
40,1085.3337814317697
41,616.5920517197575
42,930.4952521123421
43,1275.8012094907863
44,429.21143317510723
45,715.7220855005196
46,1374.1109247659265
47,1525.706183904644
48,2014.9143107763366
49,643.0794545268514
50,819.413694905097
51,154.2560117498554
52,705.2719123595856
53,800.3696490045174
54,959.578136350608
55,772.0112251608048
56,3127.5420851535373
57,873.3898181031672
58,684.8718792203443
59,610.8898426515714
60,471.5006240954509
61,789.5905977532561
62,1299.6527785203086
63,757.8740010532497
64,1119.2128471130854
65,1154.6502022011387
66,1827.4741439883712
67,952.8836624655337
68,507.73686655098425
69,603.5323288850477
70,739.5078177942357
71,1123.2632118591127
72,805.6761088721395
73,1661.518164609192
74,511.55972818008865
75,456.19177708228466
76,1098.6539854355094
77,414.98866138473005
78,994.6284106180234
79,475.3705290675621
80,640.161901771128
81,550.9157255773844
82,1843.8645072419135
83,1440.4778283042829
84,781.9289710138326
85,1539.901007218184
86,530.0684767518698
87,813.6957616726446
88,852.5920322117827
89,830.7096926490282
90,529.2228639114054
91,782.8316140860368
92,1135.1675032108856
93,428.4464539931329
94,1276.370334394429
95,650.2356742817035
96,1014.7649845257117
97,1913.7502722620645
