,0
0,1612.0310522646946
1,1307.9503357310246
2,388.7745300120607
3,796.3741871363675
4,970.1672502868291
5,605.5848946195663
6,1016.6342009351024
7,376.9540866418723
8,393.9067604425238
9,277.70367289232036
10,622.6767906033174
11,677.3181977428986
12,303.09659178793595
13,361.182719073728
14,2782.3564512205876
15,2729.7716114014784
16,82.0643363388728
17,5294.639780543791
18,770.0271928762663
19,1418.7468283344258
20,532.3413519334348
21,814.6110697940704
22,3720.328315919885
23,149.78629895480827
24,488.63393071349384
25,56.948443494981575
26,883.7595983831116
27,796.1234041518251
28,816.0268957414926
29,27.240710792622288
30,2887.061489341522
31,2139.241802548774
32,51.78745467396951
33,1845.7359106035385
34,109.36057638452039
35,3389.4617301305025
36,599.9040520233727
37,820.4830564482477
38,500.18146914310466
39,5344.023880108643
40,1587.1064853619139
41,439.21026163695876
42,910.8214403758004
43,1402.9692075800326
44,331.38708349964713
45,553.214519501164
46,2347.2105884035896
47,3971.3543755566952
48,2168.881452852622
49,625.4591967737299
50,269.99952726230435
51,61.58767729319729
52,1110.36832277363
53,2573.2442001625327
54,1234.5950437130734
55,828.3885873582283
56,4218.231783973919
57,679.7961327609867
58,680.6978579254626
59,1220.3299768561521
60,179.51768483666618
61,823.2011275286261
62,1431.0797121385176
63,1099.9262342580041
64,1788.6281077304448
65,628.0134903887865
66,2342.1204486943207
67,1297.689215682017
68,325.25422721363003
69,436.5478562327569
70,599.1968452346875
71,1248.9682475198501
72,833.9933257149071
73,3849.2236728612943
74,745.5482974762003
75,352.7391555435383
76,1797.8876579881075
77,455.51972039131897
78,1160.1517529143116
79,326.5765577900936
80,741.9623276841925
81,518.3985937454322
82,2557.228314930713
83,2143.130638567061
84,871.3592200368186
85,1546.1205006938235
86,626.3712609162424
87,395.32766266150304
88,472.68950274385827
89,964.3089454168947
90,592.3335225748638
91,633.7206112064357
92,1265.3028836262229
93,357.82945765120917
94,2447.40257162778
95,854.9431421171004
96,1014.7649851981582
97,1464.1811977311186
98,2226.032683462054
99,366.2813956017809
100,705.9838946848467
101,1103.1551967118894
102,136.75553449215386
103,1005.2580437827893
104,1262.3628393313163
105,3688.0440864683387
106,557.5613915304446
107,345.7911419979579
108,329.00379971853874
109,458.020228452569
110,708.2664466775974
111,287.43367980605626
112,721.3404495638416
113,1419.1065224376316
114,790.25445141812
115,659.9652417344873
116,2660.1592095080177
117,806.9284274769327
118,185.71984361994308
119,1975.8770534262014
120,855.7514965213607
121,4636.354769275665
122,629.1922619582665
123,832.7786624133828
124,1123.932791216881
125,668.8695004374383
126,900.4825620733122
127,1020.9959957490553
128,749.7742866487819
129,56.70051713015751
130,396.62772484347255
131,1400.7032329152883
132,461.4546105875331
133,1877.4678377793778
134,1644.154673466851
135,3453.6645663132135
136,1719.2393664744916
137,474.6040743703214
138,49.408060403467566
139,1824.2876752158802
140,600.3450521764078
141,508.39147161262946
142,2580.8696414465585
143,116.7319240898996
144,1624.9961847294385
145,814.6110697940704
146,3911.5868997932475
147,567.8237115616869
148,1335.0673503239727
149,923.065094103111
150,3399.205128806579
151,1465.0844160936867
152,586.0782293254376
153,3494.132926975598
154,700.6110866584388
155,3022.29003322139
156,2323.2883742413374
157,820.6401263378197
158,677.3181977428986
159,822.2395367392394
160,854.9367205021699
161,94.4222035106053
162,317.3502185763367
163,926.6131809825971
164,832.3926994238919
165,1348.095516504332
166,451.85545748745096
167,1866.3548298698597
168,772.8653481790641
169,508.98227080406116
170,2226.1605564052124
171,792.7742609354741
172,618.0741011226546
173,671.5845185017303
174,443.17719440873293
175,964.471333100222
176,146.18200924129167
177,983.0162384427663
178,790.7758902497524
179,170.93557722125414
180,1078.7157442756236
181,9.168592008239902
182,552.3811065022398
183,1129.383830910518
184,1315.3603078125375
185,1866.0954225947755
186,657.7952933903895
187,2209.4099898189224
188,723.9601494481037
189,1179.3749909234568
190,1606.8020713407461
191,1761.1238607401247
192,638.1565900502326
193,823.602378875115
194,2888.1322885137442
195,899.5655972889339
196,1055.0188148604004
197,604.1074775534919
198,2270.1264045902494
199,870.4553840015662
200,326.94660185753395
201,546.161835108671
202,1337.119013509703
203,2678.7769679677776
204,2483.051799106049
205,1200.5971726794296
206,2642.9809832152364
207,339.6069910796474
208,659.9480670089249
209,773.6201729911063
210,565.6809645212807
211,793.1166515227972
212,501.57190853951477
213,489.89062119548595
214,185.44432484819765
215,721.5844584798231
216,830.3065696331337
217,1392.9988320897899
218,1836.8652203202405
219,1249.4685371116727
220,733.9181070587227
221,737.2789089990295
222,561.0432804791271
223,2165.902521227172
224,748.9882353291898
225,1286.768937750633
226,1195.4497662066124
227,1807.0146444884517
228,1104.5874095163465
229,1733.2119370958171
230,14.711859321960576
231,1061.5722925339364
232,941.3557872305885
233,531.2081915255703
234,1044.831593248262
235,628.8521300287333
236,3210.8067738964937
237,986.2084098137349
238,1856.735567516423
239,880.0143875497336
240,2572.303925810762
241,1872.7679644851316
242,2241.196392940962
243,5922.298444079983
244,449.22506999011955
245,1254.1230174427267
246,678.5871042375595
247,2396.182104333166
248,892.859087432613
249,937.6317525146059
250,2263.114583487593
251,749.1929976306809
252,794.7293598562903
253,2951.040928088666
254,81.86505248370928
255,4936.5852040117325
256,1198.3840528632918
257,282.53714626291037
258,482.8292710015348
259,958.7726322560316
260,3170.896247057786
261,2529.559535999573
262,544.6718088338
263,602.7711184499053
264,2228.1665805919015
265,1549.3129308421583
266,3078.4386390111804
267,470.47189717190395
268,1642.2762997348495
269,954.2265593558034
270,4775.824314725994
271,1388.985311433546
272,395.4934379706974
273,709.8824668450777
274,1281.83998364831
275,829.8949251231667
276,684.6512385062647
277,563.459236876242
278,4335.001134625512
279,1682.9889569253364
280,1796.268292390043
281,579.4064177007953
282,1031.4763820018195
283,779.6900940994396
284,762.6259964175015
285,432.67603884404616
286,829.2602719301734
287,21.755628392632204
288,305.09067345614017
289,685.4706456723364
290,587.9972760333483
291,1700.7429870249216
292,3360.7777922108244
293,857.9840013581293
294,580.0120154169466
295,4649.936393981273
296,1801.8192146878819
297,243.9075020866922
298,604.6877369811822
299,1208.55669530987
300,806.1894039904608
301,1073.8788210294147
302,570.4844260347384
303,840.9023618002016
304,520.0111903261596
305,5261.33338068048
306,385.52418436901087
307,4993.533892308874
308,236.4078145283384
309,1985.8556807077903
310,2107.822097878183
311,911.0558557593292
312,395.44267317805975
313,526.892549530806
314,685.0937071908884
315,2493.828980699574
316,243.66416482988186
317,630.6275637405763
318,1670.9662870685925
319,2880.358709137158
320,494.44317100581975
321,618.1629801980755
322,873.2557367189884
323,693.8237196340871
324,283.3968594998122
325,1166.5271013095978
326,861.131152520526
327,751.1951735121213
328,596.1501193006497
329,1614.6125438561166
330,63.1080525031171
331,709.9634682672779
332,1017.9075677942125
333,313.84028241439887
334,1478.672363378104
335,464.39519313154824
336,324.4243747608525
337,920.6701110960078
338,780.7296152700951
339,2984.882168095781
340,1107.3419276261427
341,480.4057419182639
342,669.1684031683216
343,846.9003472648435
344,2299.4768991812784
345,891.2425401972738
346,879.2655738120059
347,705.1318016070913
348,1760.686655874234
349,162.13356417556432
350,1167.8286483889428
351,404.55524457972035
352,833.6829842070943
353,342.6353420169826
354,305.40730525712246
355,602.0397151131165
356,747.3539423290888
357,1109.1009024198254
358,836.6084180000234
359,1232.5314288393402
360,1103.37805470094
361,886.7386612659094
362,376.51295534299624
363,258.437627961694
364,1593.8032445659098
365,760.4613273837128
366,4481.646371775335
367,1542.4057710722338
368,1593.2844571876758
369,478.55835699218034
370,901.7209185015461
371,1240.6398547390697
372,1333.8955424698036
373,58.39909791691373
374,995.3474119604755
375,70.81970758918459
376,2480.406797560609
377,604.8232313402157
378,454.0959752455377
379,324.1052484148074
380,795.7706270956769
381,855.9530540126493
382,441.4721745123636
383,707.6671081358497
384,563.7862794052231
385,386.4296423916717
386,43.20376206552626
387,1181.318762505463
388,571.7138417546457
389,83.55575285008338
390,840.5241578980663
391,480.3574727632277
392,1113.9264095701194
393,317.5904767269529
394,911.2387282294615
395,1037.548603694477
396,1162.7945922640176
397,1807.9226320624898
398,1352.6389816687338
399,54.49888341955061
400,2367.231208167591
401,594.7826444802788
402,184.88224567773216
403,2048.7011199582244
404,3133.3450665954642
405,507.3666333961913
406,829.4005150438619
407,1570.8951337082517
408,7684.097127515004
409,369.541133337335
410,555.0308110432641
411,1334.833064042089
412,114.51068828983972
413,6700.476473404303
414,850.8529036594092
415,291.13938754602754
416,863.8465533806461
417,2378.325945234654
418,440.172010352106
419,3165.3298025946515
420,401.009566759925
421,1366.020669442425
422,62.348282688510615
423,1010.8893921373885
424,2016.397035989134
425,484.05316665383765
426,792.662127191219
427,750.166641156793
428,60.096719938940716
429,299.46033287788
430,2630.9198621343794
431,1257.3530295190162
432,629.1104714768213
433,1741.314050268182
434,820.9391320044872
435,1388.2470240290922
436,2395.6198047064013
437,191.0702927512766
438,3485.6495273075443
439,822.2471278131608
440,984.0536679274104
441,2229.6463874065976
442,1984.480956862857
443,828.5452214920621
444,253.96534896839444
445,1388.6880029112876
446,693.9823916634921
447,997.0509024056399
448,2112.5458132463527
449,708.4994995487428
450,128.34619278249826
451,987.7270496778725
452,1257.2328872717983
453,581.4791177297984
454,559.6787375069118
455,4080.4445406037976
456,988.3852717414011
457,1117.6749827630917
458,239.69118693252804
459,1179.4591519986043
460,13.802266981340436
461,3510.567609718818
462,1139.1192440197824
463,748.3926386973784
464,1503.2163683899466
465,784.7309713799161
466,418.77003903075087
467,90.7143137212382
468,1164.6281435560873
469,787.5045116313377
470,574.8736928037913
471,1466.2671048348225
472,347.3444263691893
473,1050.2601477497033
474,919.3020750011548
475,941.4152397711205
476,582.9796637026377
477,1734.9093623100057
478,738.3366783291259
479,768.207289323438
480,809.8653726423386
481,653.4312683826263
482,756.1239958300882
483,929.0041695363277
484,2569.1772684633856
485,260.8836746442136
486,2457.2292769035876
487,1553.4604002145907
488,3117.3516522071036
489,277.3124973233216
490,2691.0594392607522
491,2207.617480775396
492,2110.864371529153
493,612.8724198129107
494,723.503780014447
495,1504.9933752440893
496,2991.2535958145804
497,31.06616790992372
498,8221.735773337146
499,633.6584854767618
500,2137.9814631149065
501,243.8350094726012
502,1664.8820786628794
503,682.2259518652139
504,332.91734172047745
505,590.2405655644463
506,53.44683342926413
507,419.1948199459453
